time,open,high,low,close,Volume,Volume MA
2021-08-09T19:30:00Z,4433.87,4436.96,4430.74,4432.34,0,0
2021-08-10T13:30:00Z,4437.03,4445.21,4433.9,4441.43,0,0
2021-08-10T14:30:00Z,4441.59,4441.71,4430.03,4437,0,0
2021-08-10T15:30:00Z,4436.95,4443.77,4435.22,4441.51,0,0
2021-08-10T16:30:00Z,4441.5,4441.56,4438.16,4439.38,0,0
2021-08-10T17:30:00Z,4439.33,4441.5,4434.81,4438.58,0,0
2021-08-10T18:30:00Z,4438.58,4440,4435.79,4437.61,0,0
2021-08-10T19:30:00Z,4437.65,4437.91,4432.77,4436.74,0,0
2021-08-11T13:30:00Z,4447.9,4449.44,4443.7,4447.35,0,0
2021-08-11T14:30:00Z,4447.26,4447.97,4437.68,4439.62,0,0
2021-08-11T15:30:00Z,4439.55,4441.79,4436.42,4440.5,0,0
2021-08-11T16:30:00Z,4440.47,4445.66,4440.25,4444.9,0,0
2021-08-11T17:30:00Z,4444.91,4445.67,4442.11,4443.51,0,0
2021-08-11T18:30:00Z,4443.5,4447.94,4443.5,4447.52,0,0
2021-08-11T19:30:00Z,4447.49,4448.2,4444.25,4447.69,0,0
2021-08-12T13:30:00Z,4445.84,4445.84,4435.96,4443.91,0,0
2021-08-12T14:30:00Z,4443.89,4448.12,4442.99,4447.28,0,0
2021-08-12T15:30:00Z,4447.27,4453.12,4446.39,4452.41,0,0
2021-08-12T16:30:00Z,4452.45,4453.87,4450.72,4452.55,0,0
2021-08-12T17:30:00Z,4452.6,4455.76,4452.13,4455.23,0,0
2021-08-12T18:30:00Z,4455.26,4460.41,4454.92,4459.69,0,0
2021-08-12T19:30:00Z,4459.72,4461.77,4458.49,4460.82,0,0
2021-08-13T13:30:00Z,4465.37,4468.37,4460.82,4463.1,0,0
2021-08-13T14:30:00Z,4463.09,4466,4461.73,4464.8,0,0
2021-08-13T15:30:00Z,4465.02,4465.32,4463.13,4464.22,0,0
2021-08-13T16:30:00Z,4464.2,4465.37,4462.91,4464.95,0,0
2021-08-13T17:30:00Z,4464.92,4467.04,4464.63,4465.41,0,0
2021-08-13T18:30:00Z,4465.42,4465.81,4461.2,4463.87,0,0
2021-08-13T19:30:00Z,4463.87,4468.37,4462.71,4467.99,0,0
2021-08-16T13:30:00Z,4456.25,4456.55,4437.88,4439.18,0,0
2021-08-16T14:30:00Z,4439.26,4447.08,4437.66,4446.33,0,0
2021-08-16T15:30:00Z,4446.38,4455.46,4445.95,4453.72,0,0
2021-08-16T16:30:00Z,4453.73,4461.27,4452.06,4460.66,0,0
2021-08-16T17:30:00Z,4460.66,4468.9,4460.28,4466.62,0,0
2021-08-16T18:30:00Z,4466.63,4475.06,4466.6,4474.17,0,0
2021-08-16T19:30:00Z,4474.18,4480.26,4471.46,4479.72,0,0
2021-08-17T13:30:00Z,4453.87,4457.12,4442.27,4456.05,0,0
2021-08-17T14:30:00Z,4456.08,4458.4,4446.52,4447.5,0,0
2021-08-17T15:30:00Z,4447.26,4451.27,4434.02,4440.5,0,0
2021-08-17T16:30:00Z,4440.56,4440.56,4417.83,4430.11,0,0
2021-08-17T17:30:00Z,4430.19,4437.88,4419.69,4432.36,0,0
2021-08-17T18:30:00Z,4432.51,4443.8,4427.16,4440.36,0,0
2021-08-17T19:30:00Z,4440.59,4448.68,4436.69,4448.07,0,0
2021-08-18T13:30:00Z,4438.69,4454.32,4435.76,4450.07,0,0
2021-08-18T14:30:00Z,4450.16,4453.02,4441.08,4444.02,0,0
2021-08-18T15:30:00Z,4444,4445.35,4438.35,4438.45,0,0
2021-08-18T16:30:00Z,4438.48,4442.07,4437.58,4438.72,0,0
2021-08-18T17:30:00Z,4438.74,4449.57,4425.82,4440.4,0,0
2021-08-18T18:30:00Z,4440.45,4443.79,4424,4424.07,0,0
2021-08-18T19:30:00Z,4423.84,4423.93,4397.59,4400.26,0,0
2021-08-19T13:30:00Z,4368.3,4406.65,4367.73,4398.44,0,0
2021-08-19T14:30:00Z,4398.47,4403.59,4382.95,4397.04,0,0
2021-08-19T15:30:00Z,4397.09,4418.61,4397.09,4409.9,0,0
2021-08-19T16:30:00Z,4409.91,4417.37,4402.52,4402.52,0,0
2021-08-19T17:30:00Z,4402.44,4407.84,4389.38,4389.61,0,0
2021-08-19T18:30:00Z,4389.59,4416.89,4382.98,4416.49,0,0
2021-08-19T19:30:00Z,4416.43,4417.89,4400.8,4405.79,0,0
2021-08-20T13:30:00Z,4410.56,4436.71,4406.8,4433.19,2992,149.6
2021-08-20T14:30:00Z,4433.18,4437.46,4428.1,4429.58,0,149.6
2021-08-20T15:30:00Z,4429.57,4439.5,4427.53,4439.5,0,149.6
2021-08-20T16:30:00Z,4439.55,4442.83,4439.33,4439.83,0,149.6
2021-08-20T17:30:00Z,4439.83,4440.8,4433.39,4434.55,0,149.6
2021-08-20T18:30:00Z,4434.54,4441.39,4432.62,4441.39,0,149.6
2021-08-20T19:30:00Z,4441.33,4444.35,4439.68,4441.68,0,149.6
2021-08-23T13:30:00Z,4459.58,4479.93,4459.58,4476.59,0,149.6
2021-08-23T14:30:00Z,4476.65,4484.78,4474.85,4482.31,0,149.6
2021-08-23T15:30:00Z,4482.28,4486.92,4482.28,4486.39,0,149.6
2021-08-23T16:30:00Z,4486.39,4489.88,4483.5,4484.57,0,149.6
2021-08-23T17:30:00Z,4484.62,4487.64,4482.1,4485.18,0,149.6
2021-08-23T18:30:00Z,4485.21,4488.47,4484.11,4486.04,0,149.6
2021-08-23T19:30:00Z,4486.08,4487.69,4478.68,4479.54,0,149.6
2021-08-24T13:30:00Z,4487.45,4491.45,4482.28,4491.32,0,149.6
2021-08-24T14:30:00Z,4491.3,4492.11,4487.52,4487.52,0,149.6
2021-08-24T15:30:00Z,4487.51,4488.51,4484.26,4484.65,0,149.6
2021-08-24T16:30:00Z,4484.65,4488.23,4483.73,4487.79,0,149.6
2021-08-24T17:30:00Z,4487.77,4491.56,4487.77,4490.43,0,149.6
2021-08-24T18:30:00Z,4490.42,4492.81,4490.4,4492.11,0,149.6
2021-08-24T19:30:00Z,4492.12,4492.12,4484.59,4486.22,0,0
2021-08-25T13:30:00Z,4490.45,4492.74,4485.66,4490.36,0,0
2021-08-25T14:30:00Z,4490.4,4495.91,4488.69,4495.91,0,0
2021-08-25T15:30:00Z,4495.93,4500.7,4494.72,4500.5,0,0
2021-08-25T16:30:00Z,4500.5,4501.08,4498.06,4498.19,0,0
2021-08-25T17:30:00Z,4498.24,4500.61,4497.93,4499.49,0,0
2021-08-25T18:30:00Z,4499.48,4499.64,4495.52,4497.44,0,0
2021-08-25T19:30:00Z,4497.45,4501.71,4496.14,4496.2,0,0
2021-08-26T13:30:00Z,4494.27,4495.9,4474.53,4482.62,0,0
2021-08-26T14:30:00Z,4482.71,4485.52,4469.46,4482.13,0,0
2021-08-26T15:30:00Z,4482.11,4487.83,4478.64,4486.92,0,0
2021-08-26T16:30:00Z,4486.92,4487.63,4479.02,4481.27,0,0
2021-08-26T17:30:00Z,4481.29,4484.88,4475.74,4477.89,0,0
2021-08-26T18:30:00Z,4477.9,4479.2,4468.99,4473.11,0,0
2021-08-26T19:30:00Z,4473.11,4476.59,4469.77,4469.93,0,0
2021-08-27T13:30:00Z,4478.37,4505.16,4478.37,4499.97,0,0
2021-08-27T14:30:00Z,4500.4,4505.85,4496.48,4499.9,0,0
2021-08-27T15:30:00Z,4499.88,4507,4499.88,4506.77,0,0
2021-08-27T16:30:00Z,4506.7,4511.75,4506.48,4511.01,0,0
2021-08-27T17:30:00Z,4511.02,4512.08,4507.29,4509.01,0,0
2021-08-27T18:30:00Z,4509.02,4512.45,4508.35,4510.8,0,0
2021-08-27T19:30:00Z,4510.77,4513.33,4507.47,4509.38,0,0
2021-08-30T13:30:00Z,4513.76,4528.85,4513.76,4528.78,0,0
2021-08-30T14:30:00Z,4528.85,4537.15,4527.91,4532.93,0,0
2021-08-30T15:30:00Z,4532.98,4536.89,4530.78,4531.66,0,0
2021-08-30T16:30:00Z,4531.71,4535,4531.05,4534,0,0
2021-08-30T17:30:00Z,4533.96,4537.36,4533.34,4535.58,0,0
2021-08-30T18:30:00Z,4535.59,4536.61,4533.41,4534.15,0,0
2021-08-30T19:30:00Z,4534.16,4534.2,4528.21,4528.8,0,0
2021-08-31T13:30:00Z,4529.56,4529.72,4515.8,4522.5,0,0
2021-08-31T14:30:00Z,4522.56,4531.07,4521.39,4528.17,0,0
2021-08-31T15:30:00Z,4528.06,4531.39,4527.6,4531.12,0,0
2021-08-31T16:30:00Z,4531.11,4531.11,4520.71,4522.31,0,0
2021-08-31T17:30:00Z,4522.27,4525.41,4520.57,4522.5,0,0
2021-08-31T18:30:00Z,4522.54,4525.12,4518.59,4519.14,0,0
2021-08-31T19:30:00Z,4519.29,4525.76,4518.34,4522.69,0,0
2021-09-01T13:30:00Z,4531.52,4532.28,4524.45,4528.55,418941200,20947060
2021-09-01T14:30:00Z,4528.67,4533.04,4527.59,4529.38,271020170,34498068.5
2021-09-01T15:30:00Z,4529.39,4533.64,4528.77,4532.83,203925210,44694329
2021-09-01T16:30:00Z,4532.88,4536.97,4532.43,4536.12,190488290,54218743.5
2021-09-01T17:30:00Z,4536.13,4537.11,4532.87,4533.32,174914920,62964489.5
2021-09-01T18:30:00Z,4533.3,4533.61,4525.38,4528.04,195196320,72724305.5
2021-09-01T19:30:00Z,4527.99,4528,4522.02,4524.1,459205850,95684598
2021-09-02T13:30:00Z,4539.13,4545.85,4535.97,4540.39,387499240,115059560
2021-09-02T14:30:00Z,4540.15,4542.69,4537.97,4541.58,243678310,127243475.5
2021-09-02T15:30:00Z,4541.7,4543.03,4536.94,4537.84,166834250,135585188
2021-09-02T16:30:00Z,4537.82,4539.86,4532.61,4532.94,142118050,142691090.5
2021-09-02T17:30:00Z,4532.89,4545.85,4524.66,4526.66,156980920,150540136.5
2021-09-02T18:30:00Z,4526.65,4533.99,4525.44,4528.52,205609100,160820591.5
2021-09-02T19:30:00Z,4528.61,4537.21,4526.87,4536.94,446253510,183133267
2021-09-03T13:30:00Z,4532.42,4535.02,4521.3,4531.39,328066020,199536568
2021-09-03T14:30:00Z,4531.39,4535.39,4526.41,4533.71,202152310,209644183.5
2021-09-03T15:30:00Z,4533.81,4535.64,4530.22,4533.73,156319940,217460180.5
2021-09-03T16:30:00Z,4533.8,4539,4530.79,4537.23,134795600,224199960.5
2021-09-03T17:30:00Z,4537.26,4539.92,4536.46,4538.66,122979180,230348919.5
2021-09-03T18:30:00Z,4538.63,4541.45,4537.55,4538.01,147769560,237737397.5
2021-09-03T19:30:00Z,4538.02,4540.27,4533.84,4535.42,418272290,237703952
2021-09-07T13:30:00Z,4532.45,4532.45,4513,4516.5,418482560,245077071.5
2021-09-07T14:30:00Z,4516.56,4522.88,4513.41,4515.88,227933260,246277474
2021-09-07T15:30:00Z,4515.91,4523.32,4515.4,4522.74,164326840,244969401.5
2021-09-07T16:30:00Z,4522.78,4529.03,4522.22,4526.7,145005800,243473945.5
2021-09-07T17:30:00Z,4526.75,4529.27,4523.99,4524.31,140126380,240720448.5
2021-09-07T18:30:00Z,4524.27,4527.79,4522.8,4523.42,189425520,227231432
2021-09-07T19:30:00Z,4523.41,4524.23,4519.4,4520.02,470035430,231358241.5
2021-09-08T13:30:00Z,4515.65,4521.79,4508.87,4513.44,388737470,238611199.5
2021-09-08T14:30:00Z,4513.42,4513.51,4493.95,4505.86,291020470,244820510.5
2021-09-08T15:30:00Z,4505.89,4513.48,4496.9,4512.43,188970210,247163118.5
2021-09-08T16:30:00Z,4512.52,4512.77,4506.12,4510.5,140635500,246345847.5
2021-09-08T17:30:00Z,4510.55,4515.09,4508.17,4511.98,150425450,243586665
2021-09-08T18:30:00Z,4512.09,4515.97,4510.47,4512.51,159149860,229231482.5
2021-09-08T19:30:00Z,4512.5,4514.46,4509.29,4514.08,444694540,235062908.5
2021-09-09T13:30:00Z,4511.41,4529.65,4510.24,4527.05,399246110,244917598.5
2021-09-09T14:30:00Z,4527.15,4529.9,4513.24,4513.24,254604520,249831827.5
2021-09-09T15:30:00Z,4513.27,4517.22,4509.98,4512.51,175849870,251884541
2021-09-09T16:30:00Z,4512.54,4515.62,4498.91,4502.44,169396610,254205412.5
2021-09-09T17:30:00Z,4502.42,4502.42,4492.64,4498.95,176426310,255638250
2021-09-09T18:30:00Z,4498.94,4504.23,4494.23,4500.32,180058730,243727572
2021-09-09T19:30:00Z,4500.17,4505.91,4492.07,4493.27,443971060,245001997
2021-09-10T13:30:00Z,4506.92,4520.47,4492.03,4494.9,366536010,251932134.5
2021-09-10T14:30:00Z,4494.95,4494.95,4479.71,4479.71,261254170,256778501
2021-09-10T15:30:00Z,4479.49,4493.29,4477.95,4492.8,215734940,260314958
2021-09-10T16:30:00Z,4492.83,4497.79,4492.21,4492.32,160101470,261313712.5
2021-09-10T17:30:00Z,4492.43,4495.62,4485.44,4485.52,149711360,259328004.5
2021-09-10T18:30:00Z,4485.53,4486.33,4472.61,4473.12,184874870,245069976.5
2021-09-10T19:30:00Z,4472.96,4474.33,4457.66,4458.57,497200490,250493127.5
2021-09-13T13:30:00Z,4487.78,4492.99,4459.02,4464.23,488167460,260350477
2021-09-13T14:30:00Z,4464.38,4475.52,4453.63,4462.88,285535570,265178745
2021-09-13T15:30:00Z,4462.84,4466.71,4455.72,4462.97,190762220,267685081
2021-09-13T16:30:00Z,4462.98,4467.73,4456.39,4457.2,156828740,268005245.5
2021-09-13T17:30:00Z,4457.25,4457.96,4447.34,4448.64,170039050,268549705
2021-09-13T18:30:00Z,4448.79,4464.38,4445.7,4463.98,197291420,256179549
2021-09-13T19:30:00Z,4464.08,4469.61,4458.88,4468.72,531961480,262815317.5
2021-09-14T13:30:00Z,4479.33,4485.68,4455.07,4461.54,424159820,271293082.5
2021-09-14T14:30:00Z,4461.54,4461.96,4449.8,4460.05,257790330,275390105.5
2021-09-14T15:30:00Z,4460.08,4465.67,4458.49,4462.18,194429740,276641762
2021-09-14T16:30:00Z,4462.19,4462.19,4444.14,4452.22,188445560,277242724.5
2021-09-14T17:30:00Z,4452.19,4455.11,4441.66,4443.25,177540010,277116788.5
2021-09-14T18:30:00Z,4443.07,4445.37,4435.71,4437.59,216161540,265726312.5
2021-09-14T19:30:00Z,4437.6,4445.22,4435.46,4443.06,532423450,274020684.5
2021-09-15T13:30:00Z,4447.49,4457.71,4438.37,4447.5,447105380,283313245
2021-09-15T14:30:00Z,4447.28,4458.54,4445.77,4456.24,248202440,284936620
2021-09-15T15:30:00Z,4456.19,4464.23,4451.33,4462.12,193211480,286592120.5
2021-09-15T16:30:00Z,4462.15,4478.06,4462.15,4477.07,182219810,288217543
2021-09-15T17:30:00Z,4477.08,4481.84,4474.74,4476.38,179977390,287972669
2021-09-15T18:30:00Z,4476.32,4484.38,4475.08,4482.25,225061000,274365694.5
2021-09-15T19:30:00Z,4482.23,4486.87,4479.35,4480.69,601013280,280007985.5
2021-09-16T13:30:00Z,4477.09,4485.18,4448.95,4456.13,365396530,284001033.5
2021-09-16T14:30:00Z,4455.95,4459.51,4443.8,4452.23,224633510,285694598
2021-09-16T15:30:00Z,4452.29,4461.95,4449.41,4459.32,168855230,286295922.5
2021-09-16T16:30:00Z,4459.37,4465.96,4459.03,4462.71,145598900,285073915
2021-09-16T17:30:00Z,4462.67,4474.93,4457.59,4471.32,169601000,283689394
2021-09-16T18:30:00Z,4471.39,4485.87,4470.95,4477.14,201509840,267166812
2021-09-16T19:30:00Z,4477.15,4480.6,4472.81,4473.76,533295240,272623583
2021-09-17T13:30:00Z,4469.74,4471.52,4442.29,4449.01,647761390,292122136
2021-09-17T14:30:00Z,4449.16,4449.16,4435.54,4440.79,232630120,294032155
2021-09-17T15:30:00Z,4440.79,4446.15,4433.99,4443.13,180145580,293617156
2021-09-17T16:30:00Z,4443.17,4448.97,4433.77,4437.66,167131070,293096709
2021-09-17T17:30:00Z,4437.67,4438.83,4427.93,4430.84,187873610,291682312.5
2021-09-17T18:30:00Z,4430.85,4438.22,4427.76,4432.05,244733280,277297804
2021-09-17T19:30:00Z,4432.02,4438.97,4428.92,4432.98,1820958150,345990442.5
2021-09-20T13:30:00Z,4375.99,4382.18,4356.12,4364.68,545777260,360869183.5
2021-09-20T14:30:00Z,4364.76,4370.29,4353.58,4365.36,285919730,365504596
2021-09-20T15:30:00Z,4365.29,4365.76,4335.17,4341.82,239934100,368390310.5
2021-09-20T16:30:00Z,4341.78,4343.13,4323.88,4336.15,219324320,370357657
2021-09-20T17:30:00Z,4336.15,4340.16,4316.84,4318.23,213695920,369789403
2021-09-20T18:30:00Z,4318.02,4325.52,4305.91,4325.52,301464010,354811939.5
2021-09-20T19:30:00Z,4325.65,4360.74,4324.76,4357.72,705066420,371795434
2021-09-21T13:30:00Z,4381.83,4394.87,4361.79,4369.47,420157680,381571642.5
2021-09-21T14:30:00Z,4369.65,4370.73,4347.96,4361.62,237597830,385008772.5
2021-09-21T15:30:00Z,4361.82,4385.92,4361.82,4377.58,185862820,387021968.5
2021-09-21T16:30:00Z,4377.59,4379.02,4360.09,4360.6,160431160,386563476.5
2021-09-21T17:30:00Z,4360.68,4365.61,4352.9,4353.34,171453960,385060682.5
2021-09-21T18:30:00Z,4353.37,4376.49,4353.12,4373.92,208290410,368810441
2021-09-21T19:30:00Z,4373.9,4376.5,4353.62,4354.18,506897230,361767233
2021-09-22T13:30:00Z,4375.57,4393.64,4367.82,4390.84,392734770,369772465.5
2021-09-22T14:30:00Z,4390.84,4399.83,4390.19,4398.78,217817100,371656041.5
2021-09-22T15:30:00Z,4398.64,4411.32,4398.6,4405.14,197568620,373177919
2021-09-22T16:30:00Z,4405.14,4407.33,4395.31,4399.79,144094270,370988952
2021-09-22T17:30:00Z,4399.8,4416.75,4387.98,4411.49,217355730,369620074.5
2021-09-22T18:30:00Z,4411.56,4413.89,4384.21,4407.25,283685300,292756432
2021-09-22T19:30:00Z,4407.26,4408.98,4392.77,4395.63,523921890,291663663.5
2021-09-23T13:30:00Z,4415.9,4452.75,4414.47,4449.96,437254280,299230391
2021-09-23T14:30:00Z,4449.95,4455.6,4445.64,4450.48,267567740,300612073
2021-09-23T15:30:00Z,4450.49,4454.39,4448.89,4453.66,198654520,299578583
2021-09-23T16:30:00Z,4453.61,4461.48,4453.61,4461.15,181011630,297944368.5
2021-09-23T17:30:00Z,4461.18,4465.4,4459.45,4459.55,172436900,291493013
2021-09-23T18:30:00Z,4459.58,4462.38,4452.81,4454.5,203464290,266412906.5
2021-09-23T19:30:00Z,4454.55,4456.44,4447.78,4448.99,487408460,269775445.5
2021-09-24T13:30:00Z,4438.04,4455.5,4430.27,4448.5,385739830,277182545.5
2021-09-24T14:30:00Z,4448.46,4449.14,4439.77,4440.5,227129250,279245867
2021-09-24T15:30:00Z,4440.45,4452.97,4439.05,4450.89,162657280,279357173
2021-09-24T16:30:00Z,4450.93,4453.63,4449.2,4451.97,140643430,277816646.5
2021-09-24T17:30:00Z,4451.96,4452.08,4445.28,4448.62,136083720,274206312
2021-09-24T18:30:00Z,4448.65,4459.05,4448.22,4457.3,157798750,256751388
2021-09-24T19:30:00Z,4457.33,4463.12,4455.42,4455.47,451168840,259673091.5
2021-09-27T13:30:00Z,4441.52,4454.94,4436.19,4454.82,494857140,273525093.5
2021-09-27T14:30:00Z,4454.94,4457.3,4445.67,4446.97,260205390,276656932
2021-09-27T15:30:00Z,4447.06,4449.34,4440.07,4447.65,206298820,279767159.5
2021-09-27T16:30:00Z,4447.61,4448.51,4437.83,4447.56,186373410,278218043.5
2021-09-27T17:30:00Z,4447.57,4453.85,4444.76,4453.18,163717550,272219656
2021-09-27T18:30:00Z,4453.19,4453.58,4447.57,4449.44,193917320,255719427.5
2021-09-27T19:30:00Z,4449.42,4451.19,4439.95,4443.1,503247570,259019092
2021-09-28T13:30:00Z,4410.27,4416.66,4365.94,4374.28,554710510,273376230.5
2021-09-28T14:30:00Z,4374.37,4381.58,4354.82,4362.56,316475100,279267259.5
2021-09-28T15:30:00Z,4362.56,4366.97,4353.39,4363.09,222618800,281347618
2021-09-28T16:30:00Z,4363.02,4365.94,4346.33,4363.32,208714200,283161483
2021-09-28T17:30:00Z,4363.25,4368.13,4347.18,4368.1,199131100,282944823.5
2021-09-28T18:30:00Z,4368.11,4382.51,4359.48,4365.12,258300130,271489407
2021-09-28T19:30:00Z,4365.01,4371.53,4348.58,4352.64,608618350,282633333
2021-09-29T13:30:00Z,4366.31,4384.66,4356.85,4379.17,412926510,291923196
2021-09-29T14:30:00Z,4379.12,4385.57,4371.5,4373.22,245814390,296081051.5
2021-09-29T15:30:00Z,4373.57,4375.35,4358.42,4361.62,195368770,298817318.5
2021-09-29T16:30:00Z,4361.48,4369.16,4359.82,4362.9,160181760,300022220.5
2021-09-29T17:30:00Z,4362.72,4381.55,4355.08,4377.88,180186400,301141603
2021-09-29T18:30:00Z,4377.92,4385,4375.97,4377.55,190355690,288100945.5
2021-09-29T19:30:00Z,4377.55,4378.09,4355.77,4359.45,487051770,287710677
2021-09-30T13:30:00Z,4370.67,4382.55,4362.7,4367.09,381164850,293758650
2021-09-30T14:30:00Z,4366.9,4368.02,4350.4,4362.56,266238940,296755656
2021-09-30T15:30:00Z,4362.49,4362.49,4316.85,4320.3,251833780,300028674.5
2021-09-30T16:30:00Z,4320.09,4337.14,4315.45,4324.92,207558380,302220716
2021-09-30T17:30:00Z,4324.91,4346.95,4320.23,4341.93,193785330,302214116.5
2021-09-30T18:30:00Z,4342,4353.33,4315.45,4338.7,221586470,288131061.5
2021-09-30T19:30:00Z,4338.68,4346.72,4306.24,4307.53,727062610,296748666.5
2021-10-01T13:30:00Z,4317.16,4330.83,4288.53,4293.22,518041260,306826974.5
2021-10-01T14:30:00Z,4293.27,4324.93,4288.52,4319.99,287651050,310078587
2021-10-01T15:30:00Z,4319.86,4335.86,4319.66,4330.46,200205590,309653156.5
2021-10-01T16:30:00Z,4330.54,4339.41,4326.27,4337.67,171449110,308269057
2021-10-01T17:30:00Z,4337.7,4358.57,4288.52,4356.03,200673260,305387713.5
2021-10-01T18:30:00Z,4356,4375.19,4355.46,4364.01,213054050,285609498.5
2021-10-01T19:30:00Z,4363.96,4368.65,4352.92,4357.05,583643510,294145348.5
2021-10-04T13:30:00Z,4345.52,4355.51,4314.23,4315.66,503378510,307023554.5
2021-10-04T14:30:00Z,4314.78,4314.78,4286.43,4293.62,319348240,313222528
2021-10-04T15:30:00Z,4294.03,4301.04,4278.94,4289.99,228514140,316639147
2021-10-04T16:30:00Z,4289.94,4296.85,4280.7,4286.98,195757600,317417707
2021-10-04T17:30:00Z,4287.32,4300.51,4287.21,4292.72,204874330,318143639
2021-10-04T18:30:00Z,4292.67,4306.88,4288.87,4291.63,229600310,305271066
2021-10-04T19:30:00Z,4291.45,4305.02,4288.84,4300.47,672652200,319845433.5
2021-10-05T13:30:00Z,4316.37,4351.97,4310.14,4351.7,434420280,328254500.5
2021-10-05T14:30:00Z,4351.71,4365.97,4346.71,4360.99,272593700,329292496.5
2021-10-05T15:30:00Z,4361.02,4365.97,4352.74,4357.32,227258820,330277518.5
2021-10-05T16:30:00Z,4357.34,4361.46,4353.73,4359.99,166327890,328904646.5
2021-10-05T17:30:00Z,4359.94,4368.15,4359.56,4366.01,161263180,325888482
2021-10-05T18:30:00Z,4366.09,4369.23,4358.64,4359.43,192182130,299144458
2021-10-05T19:30:00Z,4359.44,4362.87,4344.08,4345.71,548184020,300651596
2021-10-06T13:30:00Z,4311.28,4327.31,4290.49,4320.68,457775890,309157838
2021-10-06T14:30:00Z,4320.53,4328.61,4309.54,4310.32,264346310,312364874
2021-10-06T15:30:00Z,4310.44,4326.01,4306.11,4310.27,229842340,315284535.5
2021-10-06T16:30:00Z,4310.26,4326.71,4307.49,4326.71,165157550,313508750
2021-10-06T17:30:00Z,4326.76,4356.08,4326.65,4354.14,203235570,313017826
2021-10-06T18:30:00Z,4354.17,4359.57,4346.83,4353.85,200852630,293878282
2021-10-06T19:30:00Z,4353.93,4365.57,4290.49,4363.56,518734440,294646078.5
2021-10-07T13:30:00Z,4393.62,4429.97,4393.62,4427.58,440172730,300687303
2021-10-07T14:30:00Z,4427.81,4429.55,4418.98,4422.39,240043010,301263746.5
2021-10-07T15:30:00Z,4422.44,4428.99,4421.97,4424.15,189591920,300955462.5
2021-10-07T16:30:00Z,4424.18,4426.79,4421.28,4425.63,164116940,298917593
2021-10-07T17:30:00Z,4425.68,4425.81,4412.66,4413.32,168889680,295882061.5
2021-10-07T18:30:00Z,4413.33,4414.32,4402.8,4410.32,202647950,272381849
2021-10-07T19:30:00Z,4410.25,4410.84,4396.31,4399.75,489304840,275126077
2021-10-08T13:30:00Z,4409,4412.02,4394.85,4403.99,359622930,279477538.5
2021-10-08T14:30:00Z,4404.06,4407.64,4394.44,4404.21,232550330,279742114
2021-10-08T15:30:00Z,4404.16,4404.34,4392.34,4392.48,173744020,280112920.5
2021-10-08T16:30:00Z,4392.53,4400.14,4386.22,4388.46,150409350,279570229
2021-10-08T17:30:00Z,4388.47,4405.34,4387.09,4405.02,143950420,277158643.5
2021-10-08T18:30:00Z,4405.12,4406.27,4400.18,4402.25,159919840,257745434.5
2021-10-08T19:30:00Z,4402.23,4402.38,4388.61,4391.35,465259020,258119591
2021-10-11T13:30:00Z,4385.44,4415.87,4384.22,4415.09,370735560,263439053.5
2021-10-11T14:30:00Z,4415.15,4415.88,4405.82,4407.77,206698550,262281864
2021-10-11T15:30:00Z,4407.85,4414.7,4396.52,4400.08,173856690,262716821
2021-10-11T16:30:00Z,4400.12,4400.16,4377.47,4378.33,172294000,261169742.5
2021-10-11T17:30:00Z,4378.43,4386.53,4374,4379.01,153493610,258801791.5
2021-10-11T18:30:00Z,4379.05,4415.88,4373.01,4373.16,164184420,241074290.5
2021-10-11T19:30:00Z,4373.14,4375.25,4360.59,4361.2,424533390,240292323.5
2021-10-12T13:30:00Z,4371.71,4374.89,4350.08,4359.76,408215150,248700930.5
2021-10-12T14:30:00Z,4359.83,4367.74,4354.26,4361.32,245790060,251510837.5
2021-10-12T15:30:00Z,4361.53,4373.8,4356.98,4365.3,193179630,252963972
2021-10-12T16:30:00Z,4365.34,4365.82,4351.71,4356.44,171821090,253110542.5
2021-10-12T17:30:00Z,4356.44,4369.01,4354.93,4363.3,174583460,251707318
2021-10-12T18:30:00Z,4363.6,4364.47,4351.29,4356.2,201256560,237304904
2021-10-12T19:30:00Z,4356.08,4357.34,4342.09,4350.64,527850720,245716293.5
2021-10-13T13:30:00Z,4358.01,4365.85,4329.92,4333.72,434438440,255810699
2021-10-13T14:30:00Z,4333.62,4347.74,4332.5,4342.58,243454340,259296215
2021-10-13T15:30:00Z,4342.49,4355.45,4337.46,4353.03,195559730,261553734
2021-10-13T16:30:00Z,4352.93,4360.32,4347.22,4360.27,150409290,261876677.5
2021-10-13T17:30:00Z,4359.98,4372.87,4329.92,4361.24,183593720,263060371.5
2021-10-13T18:30:00Z,4360.84,4364.72,4353.82,4358.43,192077600,249401300.5
2021-10-13T19:30:00Z,4358.4,4366.79,4358.18,4363.79,510311220,256380083.5
2021-10-14T13:30:00Z,4403.11,4422.59,4399.6,4419.5,434740180,267782165
2021-10-14T14:30:00Z,4419.57,4426.25,4416.88,4424.64,240444290,271111545
2021-10-14T15:30:00Z,4424.63,4434.67,4423.76,4432.27,186062890,271799989.5
2021-10-14T16:30:00Z,4432.33,4435.6,4429.6,4430.24,160838950,272167256.5
2021-10-14T17:30:00Z,4430.29,4438.08,4430.29,4438.06,158691080,271892589.5
2021-10-14T18:30:00Z,4438.1,4438.93,4432.93,4434.49,190184190,260175129.5
